doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,scene_index,scene,source,target,relation_type_raw,relation_type,weight,evidence,evidence_line_ids,derived_by,llm_confidence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,鲁肃,蔡瑁,提及,提及,1,"荆州降将,蔡瑁、张允二贼。",pdf_01000000__01003002___acc415186d__line__000075,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,鲁肃,张允,提及,提及,1,"荆州降将,蔡瑁、张允二贼。",pdf_01000000__01003002___acc415186d__line__000075,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,甘宁,蒋干,提及,提及,1,蒋干过江。,pdf_01000000__01003002___acc415186d__line__000075,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,鲁肃,蒋干,问答,对话,1,"都督闻听蒋干过江,为何发笑?",pdf_01000000__01003002___acc415186d__line__000075,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,周瑜,曹操,提及,提及,1,"大夫,蒋干过江,必与曹操做说客而来,待我略施小计,管叫曹操中计。来,客厅伺候。",pdf_01000000__01003002___acc415186d__line__000075,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,周瑜,蒋干,提及,提及,2,"大夫,蒋干过江,必与曹操做说客而来,待我略施小计,管叫曹操中计。来,客厅伺候。",pdf_01000000__01003002___acc415186d__line__000075,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,众将,曹操,提及,提及,1,吓!敢你是与曹操操作说客而来?,pdf_01000000__01003002___acc415186d__line__000075,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,周瑜,太史慈,命令/请求,命令,1,太史慈听令。,pdf_01000000__01003002___acc415186d__line__000075,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,周瑜,黄盖,命令/请求,命令,1,黄盖听令。,pdf_01000000__01003002___acc415186d__line__000079,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,周瑜,甘宁,命令/请求,命令,1,甘宁听令。,pdf_01000000__01003002___acc415186d__line__000079,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,周瑜,黄盖,对话/应答,对话,2,何事?,pdf_01000000__01003002___acc415186d__line__000085,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,黄盖,周瑜,对话/应答,对话,2,今有蔡......,pdf_01000000__01003002___acc415186d__line__000085,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,周瑜,蒋干,对话/应答,对话,3,"仁兄,你看我七日之内,定取曹操首级来见。",pdf_01000000__01003002___acc415186d__line__000085,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,蒋干,周瑜,对话/应答,对话,2,怎样的取法?,pdf_01000000__01003002___acc415186d__line__000085,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,蒋干,鲁肃,对话/应答,对话,2,倘若是他知道岂肯放我?恨不得插双翅飞过江河。,pdf_01000000__01003002___acc415186d__line__000085,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,鲁肃,蒋干,对话/应答,对话,1,蒋先生请了。,pdf_01000000__01003002___acc415186d__line__000085,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,鲁肃,周瑜,对话/应答,对话,4,"吓,都督醒来。",pdf_01000000__01003002___acc415186d__line__000085,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,周瑜,鲁肃,对话/应答,对话,4,何事?,pdf_01000000__01003002___acc415186d__line__000085,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,黄盖,曹操,提及,提及,1,"今有蔡瑁、张允,有书到来,不用七日只用三天,定取曹操首级来见。",pdf_01000000__01003002___acc415186d__line__000085,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,黄盖,蔡瑁,提及,提及,1,"今有蔡瑁、张允,有书到来,不用七日只用三天,定取曹操首级来见。",pdf_01000000__01003002___acc415186d__line__000085,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,黄盖,张允,提及,提及,1,"今有蔡瑁、张允,有书到来,不用七日只用三天,定取曹操首级来见。",pdf_01000000__01003002___acc415186d__line__000085,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,周瑜,曹操,提及,提及,1,"仁兄,你看我七日之内,定取曹操首级来见。",pdf_01000000__01003002___acc415186d__line__000085,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,鲁肃,蒋干,提及,提及,1,蒋干逃走了。,pdf_01000000__01003002___acc415186d__line__000085,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,曹操,蒋干,对话/应答,对话,3,"每日里饮琼浆醺醺大醉,我心中想不起一条计策。自造起铜雀台缺少二美,扫东吴杀刘备天意不遂。",pdf_01000000__01003002___acc415186d__line__000089,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,蒋干,曹操,对话/应答,对话,2,"在东吴得书信喜之不美,进帐去见丞相独占高魁。",pdf_01000000__01003002___acc415186d__line__000089,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,蒋干,周瑜,对话/应答,对话,1,"这一场大功劳不加升赏,为什么对众将羞辱一场?",pdf_01000000__01003002___acc415186d__line__000093,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,周瑜,鲁肃,对话/应答,对话,6,"奉君命破曹兵胜负未定,日操兵夜观策坐卧不宁。",pdf_01000000__01003002___acc415186d__line__000093,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,鲁肃,周瑜,对话/应答,对话,9,"曹孟德果杀了蔡瑁、张允,周都督他算得天下能人。",pdf_01000000__01003002___acc415186d__line__000093,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,鲁肃,诸葛亮,对话/应答,对话,26,有请诸葛先生。,pdf_01000000__01003002___acc415186d__line__000093,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,诸葛亮,周瑜,对话/应答,对话,12,"昨夜晚观天象早已算定,曹孟德中巧计自杀水军。",pdf_01000000__01003002___acc415186d__line__000093,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,周瑜,诸葛亮,对话/应答,对话,16,喜从何来?,pdf_01000000__01003002___acc415186d__line__000093,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,诸葛亮,鲁肃,对话/应答,对话,29,大夫请看。,pdf_01000000__01003002___acc415186d__line__000093,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,周瑜,黄盖,对话/应答,对话,2,"你不用管他,吩咐我国匠人,故意迟挨。三日后江边搬箭,误了日期,按军法施行,斩他无亏。",pdf_01000000__01003002___acc415186d__line__000093,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,黄盖,周瑜,对话/应答,对话,2,启都督:今有蔡中、蔡和辕门投降。,pdf_01000000__01003002___acc415186d__line__000093,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,周瑜,众人,对话/应答,对话,1,传甘宁进帐。,pdf_01000000__01003002___acc415186d__line__000093,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,众人,甘宁,对话/应答,对话,1,甘宁进帐。,pdf_01000000__01003002___acc415186d__line__000093,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,甘宁,周瑜,对话/应答,对话,1,"东吴将甘宁,威风谁敢当。",pdf_01000000__01003002___acc415186d__line__000093,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,鲁肃,蔡瑁,对抗,对抗,2,"曹孟德果杀了蔡瑁、张允,周都督他算得天下能人。",pdf_01000000__01003002___acc415186d__line__000093,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,鲁肃,张允,对抗,对抗,2,"曹孟德果杀了蔡瑁、张允,周都督他算得天下能人。",pdf_01000000__01003002___acc415186d__line__000093,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,鲁肃,曹操,对抗,对抗,1,"启都督:那曹操,果中了都督借刀之计,杀了蔡瑁、张允,水军头目,换了毛 珍、于禁,岂不是一喜?",pdf_01000000__01003002___acc415186d__line__000093,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,诸葛亮,曹操,对抗,对抗,1,"那曹操,中了都督借刀杀人之计,杀了蔡瑁、张允,水军头目,换了毛玠、于 禁,此二人不识水性,岂不是大大的一喜?",pdf_01000000__01003002___acc415186d__line__000093,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,诸葛亮,蔡瑁,对抗,对抗,1,"那曹操,中了都督借刀杀人之计,杀了蔡瑁、张允,水军头目,换了毛玠、于 禁,此二人不识水性,岂不是大大的一喜?",pdf_01000000__01003002___acc415186d__line__000093,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,诸葛亮,张允,对抗,对抗,1,"那曹操,中了都督借刀杀人之计,杀了蔡瑁、张允,水军头目,换了毛玠、于 禁,此二人不识水性,岂不是大大的一喜?",pdf_01000000__01003002___acc415186d__line__000093,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,诸葛亮,军士,命令/请求,命令,1,"吓,大夫,这是军令状,还有你的保人,三日后,命五百军士,去到江边搬箭,大夫收好了。",pdf_01000000__01003002___acc415186d__line__000093,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,黄盖,蔡中,提及,提及,1,启都督:今有蔡中、蔡和辕门投降。,pdf_01000000__01003002___acc415186d__line__000093,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,黄盖,蔡和,提及,提及,1,启都督:今有蔡中、蔡和辕门投降。,pdf_01000000__01003002___acc415186d__line__000093,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,周瑜,甘宁,命令/请求,命令,1,传甘宁进帐。,pdf_01000000__01003002___acc415186d__line__000093,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,众人,甘宁,提及,提及,1,甘宁进帐。,pdf_01000000__01003002___acc415186d__line__000093,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,诸葛亮,军士,提及,提及,1,军士五百名?,pdf_01000000__01003002___acc415186d__line__000097,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,诸葛亮,鲁肃,提及,提及,1,"这件事量鲁肃猜疑不透,他哪知我腹内另有机谋。",pdf_01000000__01003002___acc415186d__line__000097,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,二水手,诸葛亮,对话/应答,对话,4,"启爷:满江大雾,观不见水景。",pdf_01000000__01003002___acc415186d__line__000105,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,诸葛亮,鲁肃,对话/应答,对话,4,将船往北而进。,pdf_01000000__01003002___acc415186d__line__000105,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,鲁肃,诸葛亮,对话/应答,对话,3,"曹营在北,去不得的,我要下去了。",pdf_01000000__01003002___acc415186d__line__000105,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,鲁肃,二水手,对话/应答,对话,1,"鲁子敬在舟中浑身战抖,把性命当儿戏全不担忧。这时候哪还有心肠饮酒?此一去到曹营把命来丢!",pdf_01000000__01003002___acc415186d__line__000105,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,诸葛亮,二水手,对话/应答,对话,2,"劝大夫放开怀宽心饮酒,些须小事何要你这等的忧愁。",pdf_01000000__01003002___acc415186d__line__000105,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,诸葛亮,蒋干,对话/应答,对话,1,"吩咐鸣锣,擂鼓呐喊。",pdf_01000000__01003002___acc415186d__line__000105,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,蒋干,曹操,对话/应答,对话,5,启禀丞相:外面人声呐喊。,pdf_01000000__01003002___acc415186d__line__000105,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,曹操,蒋干,对话/应答,对话,6,"人声呐喊,想是周郎偷营,吩咐放箭!",pdf_01000000__01003002___acc415186d__line__000105,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,蒋干,二水手,对话/应答,对话,1,放箭!,pdf_01000000__01003002___acc415186d__line__000105,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,二水手,鲁肃,对话/应答,对话,1,"南阳诸葛借箭,谢丞相赠十万雕翎!",pdf_01000000__01003002___acc415186d__line__000105,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,鲁肃,曹操,对话/应答,对话,1,我这才明白了。,pdf_01000000__01003002___acc415186d__line__000105,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,5,【第七场】,鲁肃,诸葛亮,对话/应答,对话,9,"先生,我真服了你了!",pdf_01000000__01003002___acc415186d__line__000115,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,5,【第七场】,诸葛亮,鲁肃,对话/应答,对话,8,服我何来?,pdf_01000000__01003002___acc415186d__line__000115,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,5,【第七场】,诸葛亮,龙套,对话/应答,对话,1,查看多少雕翎?,pdf_01000000__01003002___acc415186d__line__000115,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,5,【第七场】,龙套,诸葛亮,对话/应答,对话,1,"除去破坏,还有十万有余。",pdf_01000000__01003002___acc415186d__line__000115,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,6,【第八场】,周瑜,鲁肃,对话/应答,对话,5,"辕门鼓角声高,两旁排列枪刀。",pdf_01000000__01003002___acc415186d__line__000121,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,6,【第八场】,鲁肃,周瑜,对话/应答,对话,4,"忙将稀奇事,报与智谋人。",pdf_01000000__01003002___acc415186d__line__000121,adjacency,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,6,【第八场】,鲁肃,军士,命令/请求,命令,1,"都督容禀:那孔明出得帐去,一天也不忙,两天也不慌,到了三日,他并不用我国工匠人等,只用战船二十支,茅草千担,军士五百名,青布帐幔,锣鼓全套,四更时分,去往曹营擂",pdf_01000000__01003002___acc415186d__line__000121,mention,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,龙套,周瑜,同场共现,同场共现,1,（四白龙套同上，周瑜上。）,,stage_direction,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,周瑜,龙套,同场共现,同场共现,1,（四白龙套同上，周瑜上。）,,stage_direction,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,龙套,蒋干,同场共现,同场共现,1,（白龙套甲扶蒋干同下。）,,stage_direction,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,诸葛亮,鲁肃,同场共现,同场共现,1,（二水手同上，诸葛亮拉鲁肃同上。）,,stage_direction,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,曹操,蒋干,同场共现,同场共现,1,（曹操、蒋干同下。）,,stage_direction,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,5,【第七场】,诸葛亮,鲁肃,同场共现,同场共现,2,（诸葛亮冷笑上，鲁肃上。）,,stage_direction,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,周瑜,蒋干,试探,试探,3,周瑜直言蒋干为曹氏作说客,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,周瑜,鲁肃,命令,命令,2,周瑜命鲁肃将书放在后帐战策内,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,周瑜,太史慈,命令,命令,2,周瑜命太史慈为监酒令官，禁止提起孙曹,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,周瑜,黄盖,命令,命令,2,周瑜命黄盖三更时分报军情，附耳授计,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,周瑜,甘宁,命令,命令,2,周瑜命甘宁巡营，各营不许落锁,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,周瑜,众人,命令,命令,1,周瑜令众将官若蒋干逃走不许阻拦,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,蒋干,周瑜,试探,试探,2,蒋干以贺喜为由过江，实为说客,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,1,【第一场】,鲁肃,周瑜,协助,协助,1,鲁肃告知曹营水军头目为蔡瑁、张允,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,周瑜,黄盖,命令,命令,2,周瑜命黄盖退下，实为演戏。,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,周瑜,蒋干,试探,试探,3,周瑜故意与黄盖密谈，让蒋干听见。,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,蒋干,周瑜,对抗,对抗,2,蒋干盗信逃回，意图破坏周瑜计划。,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,鲁肃,周瑜,协助,协助,2,鲁肃报告蒋干逃走及书信被盗。,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,2,【第二场】,鲁肃,诸葛亮,提及,提及,1,鲁肃担心计谋瞒不过南阳诸葛。,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,周瑜,诸葛亮,试探,试探,5,周瑜令诸葛亮三日内造箭十万，诸葛亮立军令状,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,诸葛亮,周瑜,协助,协助,3,诸葛亮识破周瑜借刀计，并同意造箭,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,鲁肃,诸葛亮,劝阻,劝阻,2,鲁肃劝诸葛亮不要立军令状,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,周瑜,鲁肃,命令,命令,2,周瑜喝止鲁肃多口，并令其代送诸葛亮,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,曹操,蒋干,询问,询问,2,曹操问蒋干周瑜降意如何,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,蒋干,曹操,汇报,汇报,3,蒋干汇报周瑜不降，并提及机密,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,蔡中,周瑜,投降,投降,3,蔡中蔡和以报兄仇为由投降东吴,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,周瑜,蔡中,接纳,接纳,3,周瑜称赞二人弃暗投明，并拨给甘宁帐下,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,周瑜,甘宁,命令,命令,2,周瑜令甘宁收管蔡中蔡和，日后有用,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,3,【第三场】,诸葛亮,鲁肃,求助,求助,3,诸葛亮向鲁肃求救，并借战船二十支,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,诸葛亮,鲁肃,劝阻,劝阻,2,诸葛亮阻止鲁肃下船，劝其饮酒,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,诸葛亮,曹操,对抗,对抗,3,诸葛亮设计诱使曹操放箭,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,曹操,蒋干,命令,命令,2,曹操命令蒋干放箭,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,蒋干,曹操,汇报,汇报,1,蒋干向曹操报告人声呐喊,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,4,【第六场】,鲁肃,诸葛亮,劝阻,劝阻,1,鲁肃劝阻诸葛亮前往曹营,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,5,【第七场】,鲁肃,诸葛亮,评价,评价,1,"服你好阴阳,好八卦,怎么知道今夜有此大雾?",pdf_01000000__01003002___acc415186d__line__000115,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,5,【第七场】,诸葛亮,鲁肃,评价,评价,1,"我服你在舟中饮酒,浑身哪哪哪战抖",pdf_01000000__01003002___acc415186d__line__000115,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,6,【第八场】,鲁肃,周瑜,汇报,汇报,2,鲁肃向周瑜详细报告孔明造箭经过。,,llm,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,6,【第八场】,周瑜,诸葛亮,评价,评价,3,周瑜惊叹'孔明真乃神人也'。,,llm,
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,2,【第二场】,罗氏,秋母,对话/应答,对话,15,"愁锁眉梢,每日里,奉养年高。",pdf_01000000__01003003___c9d807e88a__line__000027,adjacency,
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,2,【第二场】,秋母,罗氏,对话/应答,对话,16,作什么?,pdf_01000000__01003003___c9d807e88a__line__000027,adjacency,
