doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,使命,权谋,2,【第三场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,忠义,权谋,2,【第一场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,权谋,欺骗,2,【第二场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,使命,悲情,1,【第三场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,使命,识天文,1,【第七场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,借力,冒险,1,【第六场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,借力,权谋,1,【第六场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,借力,欺骗,1,【第六场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,冒险,权谋,1,【第六场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,冒险,欺骗,1,【第六场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,反间,宴会,1,【第一场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,反间,忠义,1,【第一场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,反间,权谋,1,【第一场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,宴会,忠义,1,【第一场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,宴会,权谋,1,【第一场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,忠义,欺骗,1,【第二场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,悲情,权谋,1,【第三场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,惊叹与嫉妒,权谋,1,【第八场】,scene_cooccurrence
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,权谋,识天文,1,【第七场】,scene_cooccurrence
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,亲情,孝道,1,【第二场】,scene_cooccurrence
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,亲情,贞节,1,【第二场】,scene_cooccurrence
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,亲情,道德考验,1,【第二场】,scene_cooccurrence
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,孝道,贞节,1,【第二场】,scene_cooccurrence
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,孝道,道德考验,1,【第二场】,scene_cooccurrence
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,忠义,思乡,1,【第一场】,scene_cooccurrence
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,贞节,道德考验,1,【第二场】,scene_cooccurrence
pdf_01000000__01003005___ee5df368d2,拾黄金,01000000,1000000,《戏考》,《戏考》（1000000）,01003005,拾黄金,亲情,喜剧,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003005___ee5df368d2,拾黄金,01000000,1000000,《戏考》,《戏考》（1000000）,01003005,拾黄金,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003005___ee5df368d2,拾黄金,01000000,1000000,《戏考》,《戏考》（1000000）,01003005,拾黄金,喜剧,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,亲情,喜剧,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,公案,喜剧,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,公案,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,公案,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,喜剧,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,喜剧,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,亲情,公案,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,亲情,家国,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,亲情,情爱,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,亲情,权谋,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,公案,家国,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,公案,情爱,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,公案,权谋,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,家国,情爱,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,家国,权谋,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,情爱,权谋,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,公案,忠义,1,【第四场】,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,公案,身份揭示,1,【第四场】,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,开场,铺垫,1,【第二场】,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,忠义,秩序,1,【第一场】,scene_cooccurrence
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,忠义,身份揭示,1,【第四场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,家国,忠义,4,【第二场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,公案,家国,2,【第四场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,公案,忠义,2,【第四场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,公案,情爱,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,亲情,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,公案,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,功绩,忠义,1,【第一场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,功绩,设局,1,【第一场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,孝道与认亲,忠义,1,【第三场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,孝道与认亲,权力清算,1,【第三场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,孝道与认亲,真相揭露,1,【第三场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,家国,皇权更迭,1,【第六场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,家国,谏诤,1,【第二场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,忠义,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,忠义,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,忠义,权力清算,1,【第三场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,忠义,皇权更迭,1,【第六场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,忠义,真相揭露,1,【第三场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,忠义,设局,1,【第一场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,忠义,谏诤,1,【第二场】,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,权力清算,真相揭露,1,【第三场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,亲情,忠义,2,【第四场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,忠义,战争,2,【第一场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,忠义,牺牲,2,【第二场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,亲情,权力与服从,1,【第四场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,亲情,牺牲,1,【第四场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,伦理困境,忠义,1,【第二场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,伦理困境,牺牲,1,【第二场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,忠义,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,忠义,权力与服从,1,【第四场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,忠义,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,忠义,生存困境,1,【第一场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,情爱,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,战争,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,战争,生存困境,1,【第一场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,权力与服从,牺牲,1,【第四场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,亲情,忠义,2,【第八场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,使命,忠义,2,【第一场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,复仇,忠义,2,【第十二场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,忠义,权谋,2,【第一场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,亲情,使命,1,【第十三场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,亲情,复仇,1,【第十三场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,亲情,家国,1,【第八场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,亲情,幽冥,1,【第十三场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,亲情,权力与猜忌,1,【第八场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,仪式,权力交接,1,【第三场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,使命,公案,1,【第十一场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,使命,复仇,1,【第十三场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,使命,幽冥,1,【第十三场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,使命,权力交接,1,【第一场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,使命,权谋,1,【第一场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,使命,神秘预示,1,【第二场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,公案,忠义,1,【第十一场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,复仇,幽冥,1,【第十三场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,复仇,权力妥协,1,【第十四场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,复仇,权力斗争,1,【第十二场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,家国,忠义,1,【第八场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,家国,权力与猜忌,1,【第八场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,忠义,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,忠义,权力与猜忌,1,【第八场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,忠义,权力交接,1,【第一场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,忠义,权力妥协,1,【第十四场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,忠义,权力斗争,1,【第十二场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,忠义,权力象征,1,【第七场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,战争,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,权力,纳妃,1,【第六场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,权力交接,权谋,1,【第一场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,权力巩固,权谋,1,【第四场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,权力巩固,登基封赏,1,【第四场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,权谋,登基封赏,1,【第四场】,scene_cooccurrence
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,烦闷,独处,1,【第十场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,使命,情爱,2,【第一场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,世俗偏见,情爱,1,【第二场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,世俗偏见,阶级差异,1,【第二场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,使命,女性自主,1,【第三场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,使命,贫富对比,1,【第四场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,使命,阶级与身份,1,【第一场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,女性自主,情爱,1,【第三场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,情爱,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,情爱,阶级与身份,1,【第一场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,情爱,阶级差异,1,【第二场】,scene_cooccurrence
pdf_01000000__01003013___b0b83bb111,滑油山,01000000,1000000,《戏考》,《戏考》（1000000）,01003013,滑油山,亲情,喜剧,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,家国,情爱,1,序幕/前置内容,scene_cooccurrence
