doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,theme_label,weight,evidence,derived_by
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,公案,1,# 《桑园会》（一名：《秋胡戏妻》；一名：《马蹄金》；一名：《辞楚归鲁》）,keyword
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,孝道,1,秋胡归家途中在桑园试探妻子罗氏贞节，调戏未果后回家，罗氏羞愤欲自尽，秋母责骂秋胡并命其向罗氏赔罪。,llm
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,家国,1,# 《桑园会》（一名：《秋胡戏妻》；一名：《马蹄金》；一名：《辞楚归鲁》）,keyword
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,忠义,1,秋胡离家为官，思乡心切，归心似箭，辞别君王，披星戴月赶回家园。,llm
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,思乡,1,秋胡离家为官，思乡心切，归心似箭，辞别君王，披星戴月赶回家园。,llm
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,贞节,1,秋胡归家途中在桑园试探妻子罗氏贞节，调戏未果后回家，罗氏羞愤欲自尽，秋母责骂秋胡并命其向罗氏赔罪。,llm
pdf_01000000__01003003___c9d807e88a,桑园会,01000000,1000000,《戏考》,《戏考》（1000000）,01003003,桑园会,道德考验,1,秋胡归家途中在桑园试探妻子罗氏贞节，调戏未果后回家，罗氏羞愤欲自尽，秋母责骂秋胡并命其向罗氏赔罪。,llm
pdf_01000000__01003005___ee5df368d2,拾黄金,01000000,1000000,《戏考》,《戏考》（1000000）,01003005,拾黄金,亲情,1,# 《拾黄金》；# （一名：《财迷传》；一名：《化子拾金》）,keyword
pdf_01000000__01003005___ee5df368d2,拾黄金,01000000,1000000,《戏考》,《戏考》（1000000）,01003005,拾黄金,喜剧,1,# 《拾黄金》；# （一名：《财迷传》；一名：《化子拾金》）,keyword
pdf_01000000__01003005___ee5df368d2,拾黄金,01000000,1000000,《戏考》,《戏考》（1000000）,01003005,拾黄金,情爱,1,# 《拾黄金》；# （一名：《财迷传》；一名：《化子拾金》）,keyword
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,亲情,1,# 《辕门斩子》（一名：《白虎堂》）,keyword
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,公案,1,# 《辕门斩子》（一名：《白虎堂》）,keyword
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,喜剧,1,# 《辕门斩子》（一名：《白虎堂》）,keyword
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,情爱,1,# 《辕门斩子》（一名：《白虎堂》）,keyword
pdf_01000000__01003006___ee399229b8,辕门斩子,01000000,1000000,《戏考》,《戏考》（1000000）,01003006,辕门斩子,战争,1,# 《辕门斩子》（一名：《白虎堂》）,keyword
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,公案,3,包拯在天齐庙宿堂，遇瞎婆李后申诉二十载冤情，李后道出刘妃与郭槐狸猫换太子之谋，包拯接驾并决意回朝奏本。,llm
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,亲情,2,# 《断太后》（一名：《赵州桥》；一名：《天齐庙》）,keyword
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,家国,2,# 《断太后》（一名：《赵州桥》；一名：《天齐庙》）,keyword
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,忠义,2,包拯准备出行，询问人役是否齐备，王朝马汉回应后，包拯下令开道。,llm
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,情爱,2,# 《断太后》（一名：《赵州桥》；一名：《天齐庙》）,keyword
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,权谋,2,# 《断太后》（一名：《赵州桥》；一名：《天齐庙》）,keyword
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,开场,1,地方上场，以一声‘哽哼’开场，为后续剧情铺垫气氛，暗示即将发生的事件。,llm
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,秩序,1,包拯准备出行，询问人役是否齐备，王朝马汉回应后，包拯下令开道。,llm
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,身份揭示,1,包拯在天齐庙宿堂，遇瞎婆李后申诉二十载冤情，李后道出刘妃与郭槐狸猫换太子之谋，包拯接驾并决意回朝奏本。,llm
pdf_01000000__01003008___7111d9396e,断太后,01000000,1000000,《戏考》,《戏考》（1000000）,01003008,断太后,铺垫,1,地方上场，以一声‘哽哼’开场，为后续剧情铺垫气氛，暗示即将发生的事件。,llm
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,忠义,6,包拯陈州放粮回朝，向宋仁宗呈上散粮表章，仁宗欲设宴贺功，包拯以午门花灯大会相邀，仁宗应允明日观灯。,llm
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,家国,4,灯官奉包拯之命扮灯，宋仁宗因不忠不孝灯怒欲拿灯官，包拯借机暗示朝中有不忠不孝之人，王延龄劝阻包拯。,llm
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,公案,3,李后进入皇城，接受王延龄、陈琳、包拯的朝拜，表达二十载冤仇得报的感慨，并褒奖忠臣。,llm
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,情爱,2,# 《打龙袍》,keyword
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,亲情,1,# 《打龙袍》,keyword
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,功绩,1,包拯陈州放粮回朝，向宋仁宗呈上散粮表章，仁宗欲设宴贺功，包拯以午门花灯大会相邀，仁宗应允明日观灯。,llm
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,孝道与认亲,1,包拯因扮灯藐君被宋仁宗问罪，他陈述陈州放粮遇李后伸冤之事，并请陈琳作证。陈琳揭露刘后与郭槐狸猫换太子旧案，宋仁宗醒悟，赦免包拯，处死郭槐，准备迎接国太。,llm
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,战争,1,# 《打龙袍》,keyword
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,权力清算,1,包拯因扮灯藐君被宋仁宗问罪，他陈述陈州放粮遇李后伸冤之事，并请陈琳作证。陈琳揭露刘后与郭槐狸猫换太子旧案，宋仁宗醒悟，赦免包拯，处死郭槐，准备迎接国太。,llm
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,皇权更迭,1,李后命包拯责打宋仁宗，包拯以打龙袍代君受罚，李后封赏包拯并赐上方剑，彰显忠奸分明与皇权更迭。,llm
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,真相揭露,1,包拯因扮灯藐君被宋仁宗问罪，他陈述陈州放粮遇李后伸冤之事，并请陈琳作证。陈琳揭露刘后与郭槐狸猫换太子旧案，宋仁宗醒悟，赦免包拯，处死郭槐，准备迎接国太。,llm
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,设局,1,包拯陈州放粮回朝，向宋仁宗呈上散粮表章，仁宗欲设宴贺功，包拯以午门花灯大会相邀，仁宗应允明日观灯。,llm
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,谏诤,1,灯官奉包拯之命扮灯，宋仁宗因不忠不孝灯怒欲拿灯官，包拯借机暗示朝中有不忠不孝之人，王延龄劝阻包拯。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,忠义,4,王霸感叹被围困的惨状，刘忠汇报城中粮尽、百姓易子而食的惨况，王霸悲痛不已。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,亲情,2,刘忠奉王霸之命，以借粮为名，实则暗示徐艳贞自尽以飨军。徐艳贞识破后欲拜别，被刘忠劝阻，王霸出现并下令处理尸体。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,战争,2,王霸感叹被围困的惨状，刘忠汇报城中粮尽、百姓易子而食的惨况，王霸悲痛不已。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,牺牲,2,刘忠得知王霸欲杀二夫人犒军，先劝阻并愿代死，后被迫接受命令，王霸亦欲自尽以全忠义。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,伦理困境,1,刘忠得知王霸欲杀二夫人犒军，先劝阻并愿代死，后被迫接受命令，王霸亦欲自尽以全忠义。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,情爱,1,# 《战蒲关》；# （一名：《吃人肉》；一名：《杀妾犒军》）,keyword
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,权力与服从,1,刘忠奉王霸之命，以借粮为名，实则暗示徐艳贞自尽以飨军。徐艳贞识破后欲拜别，被刘忠劝阻，王霸出现并下令处理尸体。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,权谋,1,# 《战蒲关》；# （一名：《吃人肉》；一名：《杀妾犒军》）,keyword
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,生存困境,1,王霸感叹被围困的惨状，刘忠汇报城中粮尽、百姓易子而食的惨况，王霸悲痛不已。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,忠义,7,赵匡胤、郑恩等商议后事，苗顺提议将皇袍加于醉酒的赵匡胤身上，赵匡胤酒醒后被迫接受皇位，众人拥立其为帝。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,使命,4,赵匡胤、郑恩等商议后事，苗顺提议将皇袍加于醉酒的赵匡胤身上，赵匡胤酒醒后被迫接受皇位，众人拥立其为帝。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,亲情,3,郑恩因韩龙进妃之事与赵匡胤激烈争执，赵匡胤怒而将郑恩绑赴午门斩首。高怀德欲保本，但被韩素梅阻挠，决定武装阻刑。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,复仇,3,陶三春得知丈夫郑恩被斩首，儿子失踪，悲痛之下命令众将披挂，准备杀上金殿报仇。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,权谋,3,赵匡胤、郑恩等商议后事，苗顺提议将皇袍加于醉酒的赵匡胤身上，赵匡胤酒醒后被迫接受皇位，众人拥立其为帝。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,权力交接,2,赵匡胤、郑恩等商议后事，苗顺提议将皇袍加于醉酒的赵匡胤身上，赵匡胤酒醒后被迫接受皇位，众人拥立其为帝。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,仪式,1,赵匡胤、郑恩、苗顺、高怀德等人一同拜祭，随后持帖过场，众人同下，为后续剧情铺垫。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,公案,1,韩龙押郑恩法场问斩，郑英探监欲反被郑恩训斥，黄花真人救走郑英，郑恩被斩。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,家国,1,郑恩因韩龙进妃之事与赵匡胤激烈争执，赵匡胤怒而将郑恩绑赴午门斩首。高怀德欲保本，但被韩素梅阻挠，决定武装阻刑。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,幽冥,1,郑恩鬼魂现身，告知陶三春其子被黄花真人救走，母子将在南唐重逢，陶三春悲痛后决意反上金殿报仇。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,战争,1,# 《斩黄袍》 （一名：《斩郑恩》）,keyword
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,权力,1,黄门官在朝房等候，准备启奏河北韩龙进妃之事。赵匡胤登殿，展现帝王威仪，为后续纳妃事件铺垫。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,权力与猜忌,1,郑恩因韩龙进妃之事与赵匡胤激烈争执，赵匡胤怒而将郑恩绑赴午门斩首。高怀德欲保本，但被韩素梅阻挠，决定武装阻刑。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,权力妥协,1,陶三春为夫报仇兵围皇城，赵匡胤被迫认错，高怀德从中调解，最终赵匡胤答应为郑子明设坛超度，陶三春收兵。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,权力巩固,1,赵匡胤登基，封苗顺为护国军师、高怀德为尚方剑，郑恩提议出赦条安民。韩龙与韩素梅商议进妃，前往汴梁。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,权力斗争,1,陶三春得知丈夫郑恩被斩首，儿子失踪，悲痛之下命令众将披挂，准备杀上金殿报仇。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,权力象征,1,郑恩前往教场祭拜自己的兵器枣阳槊，表达对二哥登基的忠诚与自豪，为后续冲突埋下伏笔。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,烦闷,1,郑英独坐书房，内心烦闷，为后续剧情发展铺垫情绪基调。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,独处,1,郑英独坐书房，内心烦闷，为后续剧情发展铺垫情绪基调。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,登基封赏,1,赵匡胤登基，封苗顺为护国军师、高怀德为尚方剑，郑恩提议出赦条安民。韩龙与韩素梅商议进妃，前往汴梁。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,神秘预示,1,二童子扶神仙上场，神仙书写后，三人一同下场，为后续剧情埋下伏笔。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,纳妃,1,黄门官在朝房等候，准备启奏河北韩龙进妃之事。赵匡胤登殿，展现帝王威仪，为后续纳妃事件铺垫。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,情爱,4,王宝钏在花园偶遇乞丐薛平贵，见其相貌不凡，心生怜悯，告知其二月二日彩楼抛球招婿之事，暗示姻缘可能，并赠银米鼓励前往。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,使命,3,王宝钏在花园偶遇乞丐薛平贵，见其相貌不凡，心生怜悯，告知其二月二日彩楼抛球招婿之事，暗示姻缘可能，并赠银米鼓励前往。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,世俗偏见,1,众人前往王相府观看抛球招婿，门官阻拦年老的游人丁和花郎薛平贵进入，薛平贵坚持要进，门官驱赶，月老出现。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,亲情,1,# 《彩楼配》,keyword
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,女性自主,1,王宝钏登彩楼抛球选婿，未见薛平贵心生犹豫，最终在月老协助下将彩球打中薛平贵。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,离散,1,# 《彩楼配》,keyword
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,贫富对比,1,四游人寻找某物未果，薛平贵出现并持有该物，游人丁欲以两百钱购买遭拒，众人失望而归。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,阶级与身份,1,王宝钏在花园偶遇乞丐薛平贵，见其相貌不凡，心生怜悯，告知其二月二日彩楼抛球招婿之事，暗示姻缘可能，并赠银米鼓励前往。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,阶级差异,1,众人前往王相府观看抛球招婿，门官阻拦年老的游人丁和花郎薛平贵进入，薛平贵坚持要进，门官驱赶，月老出现。,llm
pdf_01000000__01003013___b0b83bb111,滑油山,01000000,1000000,《戏考》,《戏考》（1000000）,01003013,滑油山,亲情,1,# 《滑油山》,keyword
pdf_01000000__01003013___b0b83bb111,滑油山,01000000,1000000,《戏考》,《戏考》（1000000）,01003013,滑油山,喜剧,1,# 《滑油山》,keyword
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,亲情,1,# 《富春楼》 （一名：《缝搭膊》）,keyword
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,家国,1,# 《富春楼》 （一名：《缝搭膊》）,keyword
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,情爱,1,# 《富春楼》 （一名：《缝搭膊》）,keyword
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,战争,1,# 《富春楼》 （一名：《缝搭膊》）,keyword
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,离散,1,# 《富春楼》 （一名：《缝搭膊》）,keyword
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,亲情,2,张茂深在阴阳界偶遇亡妻李桂莲，鬼头倪木归来发现张茂深，假意款待后带其返回阳间，嘱托保全李桂莲尸身以待百日还阳。,llm
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,乡风禁忌,1,张茂深住店，店家告知阴阳界乡风；张茂深外出游玩，在阴阳界偶遇已故妻子李桂莲的鬼魂，二人惊疑相认。,llm
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,公案,1,# 《阴阳河》；# （一名：《赏中秋》；一名：《地府寻妻》；一名：《西川奇闻》）,keyword
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,幽冥,1,张茂深住店，店家告知阴阳界乡风；张茂深外出游玩，在阴阳界偶遇已故妻子李桂莲的鬼魂，二人惊疑相认。,llm
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,权谋,1,张茂深在阴阳界偶遇亡妻李桂莲，鬼头倪木归来发现张茂深，假意款待后带其返回阳间，嘱托保全李桂莲尸身以待百日还阳。,llm
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,还阳重生,1,张茂深在阴阳界偶遇亡妻李桂莲，鬼头倪木归来发现张茂深，假意款待后带其返回阳间，嘱托保全李桂莲尸身以待百日还阳。,llm
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,阴阳两隔,1,张茂深住店，店家告知阴阳界乡风；张茂深外出游玩，在阴阳界偶遇已故妻子李桂莲的鬼魂，二人惊疑相认。,llm
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,阴阳相隔,1,张茂深在阴阳界偶遇亡妻李桂莲，鬼头倪木归来发现张茂深，假意款待后带其返回阳间，嘱托保全李桂莲尸身以待百日还阳。,llm
pdf_01000000__01003016___702c945adb,打花鼓,01000000,1000000,《戏考》,《戏考》（1000000）,01003016,打花鼓,亲情,1,# 《打花鼓》,keyword
pdf_01000000__01003016___702c945adb,打花鼓,01000000,1000000,《戏考》,《戏考》（1000000）,01003016,打花鼓,喜剧,1,# 《打花鼓》,keyword
pdf_01000000__01003016___702c945adb,打花鼓,01000000,1000000,《戏考》,《戏考》（1000000）,01003016,打花鼓,家国,1,# 《打花鼓》,keyword
pdf_01000000__01003016___702c945adb,打花鼓,01000000,1000000,《戏考》,《戏考》（1000000）,01003016,打花鼓,离散,1,# 《打花鼓》,keyword
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,忠义,3,薛礼病中听闻周青等不敌辽将安殿宝，不顾劝阻决意带病出战。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,悲情,3,薛礼病中听闻周青等不敌辽将安殿宝，不顾劝阻决意带病出战。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,战争,3,四龙套与蓝天弼、周青同上，双方开打，随即同下，为后续战斗铺垫。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,对抗,2,周青与伙头军对阵安殿宝及龙套，双方交战开打，战斗场面激烈，冲突直接爆发。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,英雄气概,2,薛礼身患重病，眼昏不明，但依然强撑上马，誓言不杀安殿宝不回还，二老军劝阻不及。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,不公,1,薛礼向张士贵汇报枪挑安殿宝、夺得独木关之功，张士贵轻描淡写，反将功劳归于自己儿子和何宗宪，并设宴庆功。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,亲情,1,# 《独木关》；# （一名：《枪挑安殿宝》）,keyword
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,使命,1,薛礼病中听闻周青等不敌辽将安殿宝，不顾劝阻决意带病出战。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,公案,1,# 《独木关》；# （一名：《枪挑安殿宝》）,keyword
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,冒功,1,薛礼向张士贵汇报枪挑安殿宝、夺得独木关之功，张士贵轻描淡写，反将功劳归于自己儿子和何宗宪，并设宴庆功。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,冲突,1,四龙套与蓝天弼、周青同上，双方开打，随即同下，为后续战斗铺垫。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,将帅矛盾,1,张士贵因中军被伙头军殴打，前往月字营探病薛礼，薛礼抱病相见，张士贵假意慰问。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,权谋,1,张士贵因中军被伙头军殴打，前往月字营探病薛礼，薛礼抱病相见，张士贵假意慰问。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,武打,1,安殿宝击败周青后，与薛礼展开激烈交锋，双方武打后同下，冲突升级。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,神灵庇佑,1,薛礼枪挑安殿宝后昏迷，被众伙头军唤醒，得知胜利后望空拜谢神灵，随后请总爷张士贵进关。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,胜利与收束,1,薛礼枪挑安殿宝后昏迷，被众伙头军唤醒，得知胜利后望空拜谢神灵，随后请总爷张士贵进关。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,英雄困境,1,张士贵因中军被伙头军殴打，前往月字营探病薛礼，薛礼抱病相见，张士贵假意慰问。,llm
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,身份伪装,1,何宗宪与张志龙被安殿宝俘虏，何宗宪假充薛礼被识破，安殿宝下令将二人绑缚，待擒薛礼后一同处斩。,llm
