doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《打龙袍》,keyword
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《打龙袍》,keyword
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《打龙袍》,keyword
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《打龙袍》,keyword
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,5,【第五场】,【第五场】,公案,公案,1,,众人伴随吹打音乐一同下场，本场为过场戏，无具体情节推进或角色互动。,keyword
pdf_01000000__01003009___821dbef739,打龙袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003009,打龙袍,5,【第五场】,【第五场】,情爱,情爱,1,,众人伴随吹打音乐一同下场，本场为过场戏，无具体情节推进或角色互动。,keyword
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,1,【第一场】,【第一场】,战争苦难,战争,1,众百姓；刘忠；王霸,王霸感叹被围困的惨状，刘忠汇报城中粮尽、百姓易子而食的惨况，王霸悲痛不已。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,1,【第一场】,【第一场】,忠义与牺牲,忠义,1,众百姓；刘忠；王霸,王霸感叹被围困的惨状，刘忠汇报城中粮尽、百姓易子而食的惨况，王霸悲痛不已。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,1,【第一场】,【第一场】,生存困境,生存困境,1,众百姓；刘忠；王霸,王霸感叹被围困的惨状，刘忠汇报城中粮尽、百姓易子而食的惨况，王霸悲痛不已。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,2,【第二场】,【第二场】,忠义,忠义,1,刘忠；王霸,刘忠得知王霸欲杀二夫人犒军，先劝阻并愿代死，后被迫接受命令，王霸亦欲自尽以全忠义。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,2,【第二场】,【第二场】,牺牲,牺牲,1,刘忠；王霸,刘忠得知王霸欲杀二夫人犒军，先劝阻并愿代死，后被迫接受命令，王霸亦欲自尽以全忠义。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,2,【第二场】,【第二场】,伦理困境,伦理困境,1,刘忠；王霸,刘忠得知王霸欲杀二夫人犒军，先劝阻并愿代死，后被迫接受命令，王霸亦欲自尽以全忠义。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,3,【第四场】,【第四场】,忠义,忠义,1,刘忠；徐艳贞；旗牌；王霸,刘忠奉王霸之命，以借粮为名，实则暗示徐艳贞自尽以飨军。徐艳贞识破后欲拜别，被刘忠劝阻，王霸出现并下令处理尸体。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,3,【第四场】,【第四场】,牺牲,牺牲,1,刘忠；徐艳贞；旗牌；王霸,刘忠奉王霸之命，以借粮为名，实则暗示徐艳贞自尽以飨军。徐艳贞识破后欲拜别，被刘忠劝阻，王霸出现并下令处理尸体。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,3,【第四场】,【第四场】,权力与服从,权力与服从,1,刘忠；徐艳贞；旗牌；王霸,刘忠奉王霸之命，以借粮为名，实则暗示徐艳贞自尽以飨军。徐艳贞识破后欲拜别，被刘忠劝阻，王霸出现并下令处理尸体。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,3,【第四场】,【第四场】,家庭伦理,亲情,1,刘忠；徐艳贞；旗牌；王霸,刘忠奉王霸之命，以借粮为名，实则暗示徐艳贞自尽以飨军。徐艳贞识破后欲拜别，被刘忠劝阻，王霸出现并下令处理尸体。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,0,序幕/前置内容,序幕/前置内容,忠义,忠义,1,,# 《战蒲关》；# （一名：《吃人肉》；一名：《杀妾犒军》）,keyword
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《战蒲关》；# （一名：《吃人肉》；一名：《杀妾犒军》）,keyword
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《战蒲关》；# （一名：《吃人肉》；一名：《杀妾犒军》）,keyword
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《战蒲关》；# （一名：《吃人肉》；一名：《杀妾犒军》）,keyword
pdf_01000000__01003010___2fda4a58c1,战蒲关,01000000,1000000,《戏考》,《戏考》（1000000）,01003010,战蒲关,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《战蒲关》；# （一名：《吃人肉》；一名：《杀妾犒军》）,keyword
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,1,【第一场】,【第一场】,权力交接,权力交接,1,报子；文堂甲；苗顺；赵匡胤；郑恩；郑高苗；高怀德,赵匡胤、郑恩等商议后事，苗顺提议将皇袍加于醉酒的赵匡胤身上，赵匡胤酒醒后被迫接受皇位，众人拥立其为帝。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,1,【第一场】,【第一场】,天命所归,使命,1,报子；文堂甲；苗顺；赵匡胤；郑恩；郑高苗；高怀德,赵匡胤、郑恩等商议后事，苗顺提议将皇袍加于醉酒的赵匡胤身上，赵匡胤酒醒后被迫接受皇位，众人拥立其为帝。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,1,【第一场】,【第一场】,兄弟情义,忠义,1,报子；文堂甲；苗顺；赵匡胤；郑恩；郑高苗；高怀德,赵匡胤、郑恩等商议后事，苗顺提议将皇袍加于醉酒的赵匡胤身上，赵匡胤酒醒后被迫接受皇位，众人拥立其为帝。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,1,【第一场】,【第一场】,阴谋与被迫,权谋,1,报子；文堂甲；苗顺；赵匡胤；郑恩；郑高苗；高怀德,赵匡胤、郑恩等商议后事，苗顺提议将皇袍加于醉酒的赵匡胤身上，赵匡胤酒醒后被迫接受皇位，众人拥立其为帝。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,2,【第二场】,【第二场】,天命,使命,1,二童子；神仙,二童子扶神仙上场，神仙书写后，三人一同下场，为后续剧情埋下伏笔。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,2,【第二场】,【第二场】,神秘预示,神秘预示,1,二童子；神仙,二童子扶神仙上场，神仙书写后，三人一同下场，为后续剧情埋下伏笔。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,3,【第三场】,【第三场】,仪式,仪式,1,苗顺；赵匡胤；郑恩；高怀德,赵匡胤、郑恩、苗顺、高怀德等人一同拜祭，随后持帖过场，众人同下，为后续剧情铺垫。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,3,【第三场】,【第三场】,权力交接,权力交接,1,苗顺；赵匡胤；郑恩；高怀德,赵匡胤、郑恩、苗顺、高怀德等人一同拜祭，随后持帖过场，众人同下，为后续剧情铺垫。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,4,【第四场】,【第四场】,登基封赏,登基封赏,1,苗顺；赵匡胤；郑恩；韩素梅；韩龙；高怀德,赵匡胤登基，封苗顺为护国军师、高怀德为尚方剑，郑恩提议出赦条安民。韩龙与韩素梅商议进妃，前往汴梁。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,4,【第四场】,【第四场】,权力巩固,权力巩固,1,苗顺；赵匡胤；郑恩；韩素梅；韩龙；高怀德,赵匡胤登基，封苗顺为护国军师、高怀德为尚方剑，郑恩提议出赦条安民。韩龙与韩素梅商议进妃，前往汴梁。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,4,【第四场】,【第四场】,进妃阴谋,权谋,1,苗顺；赵匡胤；郑恩；韩素梅；韩龙；高怀德,赵匡胤登基，封苗顺为护国军师、高怀德为尚方剑，郑恩提议出赦条安民。韩龙与韩素梅商议进妃，前往汴梁。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,5,【第六场】,【第六场】,权力,权力,1,赵匡胤；黄门官,黄门官在朝房等候，准备启奏河北韩龙进妃之事。赵匡胤登殿，展现帝王威仪，为后续纳妃事件铺垫。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,5,【第六场】,【第六场】,纳妃,纳妃,1,赵匡胤；黄门官,黄门官在朝房等候，准备启奏河北韩龙进妃之事。赵匡胤登殿，展现帝王威仪，为后续纳妃事件铺垫。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,6,【第七场】,【第七场】,忠诚,忠义,1,启三千岁；四龙套；郑恩,郑恩前往教场祭拜自己的兵器枣阳槊，表达对二哥登基的忠诚与自豪，为后续冲突埋下伏笔。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,6,【第七场】,【第七场】,权力象征,权力象征,1,启三千岁；四龙套；郑恩,郑恩前往教场祭拜自己的兵器枣阳槊，表达对二哥登基的忠诚与自豪，为后续冲突埋下伏笔。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,7,【第八场】,【第八场】,忠言逆耳,忠义,1,众武士；太监；苗顺；赵匡胤；郑恩；韩素梅；韩龙；高怀德,郑恩因韩龙进妃之事与赵匡胤激烈争执，赵匡胤怒而将郑恩绑赴午门斩首。高怀德欲保本，但被韩素梅阻挠，决定武装阻刑。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,7,【第八场】,【第八场】,权力与猜忌,权力与猜忌,1,众武士；太监；苗顺；赵匡胤；郑恩；韩素梅；韩龙；高怀德,郑恩因韩龙进妃之事与赵匡胤激烈争执，赵匡胤怒而将郑恩绑赴午门斩首。高怀德欲保本，但被韩素梅阻挠，决定武装阻刑。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,7,【第八场】,【第八场】,酒色误国,家国,1,众武士；太监；苗顺；赵匡胤；郑恩；韩素梅；韩龙；高怀德,郑恩因韩龙进妃之事与赵匡胤激烈争执，赵匡胤怒而将郑恩绑赴午门斩首。高怀德欲保本，但被韩素梅阻挠，决定武装阻刑。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,7,【第八场】,【第八场】,兄弟反目,亲情,1,众武士；太监；苗顺；赵匡胤；郑恩；韩素梅；韩龙；高怀德,郑恩因韩龙进妃之事与赵匡胤激烈争执，赵匡胤怒而将郑恩绑赴午门斩首。高怀德欲保本，但被韩素梅阻挠，决定武装阻刑。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,8,【第十场】,【第十场】,烦闷,烦闷,1,郑英,郑英独坐书房，内心烦闷，为后续剧情发展铺垫情绪基调。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,8,【第十场】,【第十场】,独处,独处,1,郑英,郑英独坐书房，内心烦闷，为后续剧情发展铺垫情绪基调。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,9,【第十一场】,【第十一场】,忠奸对立,忠义,1,众人；众武士；家院；武士；郑恩；郑英；韩龙；黄花真人,韩龙押郑恩法场问斩，郑英探监欲反被郑恩训斥，黄花真人救走郑英，郑恩被斩。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,9,【第十一场】,【第十一场】,冤屈,公案,1,众人；众武士；家院；武士；郑恩；郑英；韩龙；黄花真人,韩龙押郑恩法场问斩，郑英探监欲反被郑恩训斥，黄花真人救走郑英，郑恩被斩。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,9,【第十一场】,【第十一场】,天命,使命,1,众人；众武士；家院；武士；郑恩；郑英；韩龙；黄花真人,韩龙押郑恩法场问斩，郑英探监欲反被郑恩训斥，黄花真人救走郑英，郑恩被斩。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,10,【第十二场】,【第十二场】,复仇,复仇,1,家院；陶三春,陶三春得知丈夫郑恩被斩首，儿子失踪，悲痛之下命令众将披挂，准备杀上金殿报仇。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,10,【第十二场】,【第十二场】,忠义,忠义,1,家院；陶三春,陶三春得知丈夫郑恩被斩首，儿子失踪，悲痛之下命令众将披挂，准备杀上金殿报仇。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,10,【第十二场】,【第十二场】,权力斗争,权力斗争,1,家院；陶三春,陶三春得知丈夫郑恩被斩首，儿子失踪，悲痛之下命令众将披挂，准备杀上金殿报仇。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,11,【第十三场】,【第十三场】,复仇,复仇,1,郑恩；陶三春,郑恩鬼魂现身，告知陶三春其子被黄花真人救走，母子将在南唐重逢，陶三春悲痛后决意反上金殿报仇。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,11,【第十三场】,【第十三场】,鬼魂托梦,幽冥,1,郑恩；陶三春,郑恩鬼魂现身，告知陶三春其子被黄花真人救走，母子将在南唐重逢，陶三春悲痛后决意反上金殿报仇。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,11,【第十三场】,【第十三场】,母子分离,亲情,1,郑恩；陶三春,郑恩鬼魂现身，告知陶三春其子被黄花真人救走，母子将在南唐重逢，陶三春悲痛后决意反上金殿报仇。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,11,【第十三场】,【第十三场】,命运,使命,1,郑恩；陶三春,郑恩鬼魂现身，告知陶三春其子被黄花真人救走，母子将在南唐重逢，陶三春悲痛后决意反上金殿报仇。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,12,【第十四场】,【第十四场】,复仇,复仇,1,赵匡胤；陶三春；高怀德,陶三春为夫报仇兵围皇城，赵匡胤被迫认错，高怀德从中调解，最终赵匡胤答应为郑子明设坛超度，陶三春收兵。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,12,【第十四场】,【第十四场】,权力妥协,权力妥协,1,赵匡胤；陶三春；高怀德,陶三春为夫报仇兵围皇城，赵匡胤被迫认错，高怀德从中调解，最终赵匡胤答应为郑子明设坛超度，陶三春收兵。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,12,【第十四场】,【第十四场】,忠义冲突,忠义,1,赵匡胤；陶三春；高怀德,陶三春为夫报仇兵围皇城，赵匡胤被迫认错，高怀德从中调解，最终赵匡胤答应为郑子明设坛超度，陶三春收兵。,llm
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,0,序幕/前置内容,序幕/前置内容,忠义,忠义,1,,# 《斩黄袍》 （一名：《斩郑恩》）,keyword
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《斩黄袍》 （一名：《斩郑恩》）,keyword
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《斩黄袍》 （一名：《斩郑恩》）,keyword
pdf_01000000__01003011___a844c57d4e,斩黄袍,01000000,1000000,《戏考》,《戏考》（1000000）,01003011,斩黄袍,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《斩黄袍》 （一名：《斩郑恩》）,keyword
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,1,【第一场】,【第一场】,命运与机缘,使命,1,丫鬟；王宝钏；薛平贵,王宝钏在花园偶遇乞丐薛平贵，见其相貌不凡，心生怜悯，告知其二月二日彩楼抛球招婿之事，暗示姻缘可能，并赠银米鼓励前往。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,1,【第一场】,【第一场】,阶级与身份,阶级与身份,1,丫鬟；王宝钏；薛平贵,王宝钏在花园偶遇乞丐薛平贵，见其相貌不凡，心生怜悯，告知其二月二日彩楼抛球招婿之事，暗示姻缘可能，并赠银米鼓励前往。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,1,【第一场】,【第一场】,婚姻与选择,情爱,1,丫鬟；王宝钏；薛平贵,王宝钏在花园偶遇乞丐薛平贵，见其相貌不凡，心生怜悯，告知其二月二日彩楼抛球招婿之事，暗示姻缘可能，并赠银米鼓励前往。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,2,【第二场】,【第二场】,阶级差异,阶级差异,1,四游人；月老；游人丁；游人丙；游人乙；游人甲；薛平贵；门官,众人前往王相府观看抛球招婿，门官阻拦年老的游人丁和花郎薛平贵进入，薛平贵坚持要进，门官驱赶，月老出现。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,2,【第二场】,【第二场】,姻缘天定,情爱,1,四游人；月老；游人丁；游人丙；游人乙；游人甲；薛平贵；门官,众人前往王相府观看抛球招婿，门官阻拦年老的游人丁和花郎薛平贵进入，薛平贵坚持要进，门官驱赶，月老出现。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,2,【第二场】,【第二场】,世俗偏见,世俗偏见,1,四游人；月老；游人丁；游人丙；游人乙；游人甲；薛平贵；门官,众人前往王相府观看抛球招婿，门官阻拦年老的游人丁和花郎薛平贵进入，薛平贵坚持要进，门官驱赶，月老出现。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,3,【第三场】,【第三场】,姻缘天定,情爱,1,四游人；月老；王宝钏,王宝钏登彩楼抛球选婿，未见薛平贵心生犹豫，最终在月老协助下将彩球打中薛平贵。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,3,【第三场】,【第三场】,女性自主,女性自主,1,四游人；月老；王宝钏,王宝钏登彩楼抛球选婿，未见薛平贵心生犹豫，最终在月老协助下将彩球打中薛平贵。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,3,【第三场】,【第三场】,命运抉择,使命,1,四游人；月老；王宝钏,王宝钏登彩楼抛球选婿，未见薛平贵心生犹豫，最终在月老协助下将彩球打中薛平贵。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,4,【第四场】,【第四场】,贫富对比,贫富对比,1,四游人；游人丁；游人丙；游人乙；游人甲；薛平贵,四游人寻找某物未果，薛平贵出现并持有该物，游人丁欲以两百钱购买遭拒，众人失望而归。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,4,【第四场】,【第四场】,命运无常,使命,1,四游人；游人丁；游人丙；游人乙；游人甲；薛平贵,四游人寻找某物未果，薛平贵出现并持有该物，游人丁欲以两百钱购买遭拒，众人失望而归。,llm
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《彩楼配》,keyword
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《彩楼配》,keyword
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《彩楼配》,keyword
pdf_01000000__01003013___b0b83bb111,滑油山,01000000,1000000,《戏考》,《戏考》（1000000）,01003013,滑油山,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《滑油山》,keyword
pdf_01000000__01003013___b0b83bb111,滑油山,01000000,1000000,《戏考》,《戏考》（1000000）,01003013,滑油山,0,序幕/前置内容,序幕/前置内容,喜剧,喜剧,1,,# 《滑油山》,keyword
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《富春楼》 （一名：《缝搭膊》）,keyword
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《富春楼》 （一名：《缝搭膊》）,keyword
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《富春楼》 （一名：《缝搭膊》）,keyword
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《富春楼》 （一名：《缝搭膊》）,keyword
pdf_01000000__01003014___643f99bd25,富春楼,01000000,1000000,《戏考》,《戏考》（1000000）,01003014,富春楼,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《富春楼》 （一名：《缝搭膊》）,keyword
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,1,【第一场】,【第一场】,人鬼相遇,幽冥,1,店家；张茂深；李桂莲,张茂深住店，店家告知阴阳界乡风；张茂深外出游玩，在阴阳界偶遇已故妻子李桂莲的鬼魂，二人惊疑相认。,llm
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,1,【第一场】,【第一场】,阴阳两隔,阴阳两隔,1,店家；张茂深；李桂莲,张茂深住店，店家告知阴阳界乡风；张茂深外出游玩，在阴阳界偶遇已故妻子李桂莲的鬼魂，二人惊疑相认。,llm
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,1,【第一场】,【第一场】,乡风禁忌,乡风禁忌,1,店家；张茂深；李桂莲,张茂深住店，店家告知阴阳界乡风；张茂深外出游玩，在阴阳界偶遇已故妻子李桂莲的鬼魂，二人惊疑相认。,llm
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,2,【第三场】,【第三场】,阴阳相隔,阴阳相隔,1,倪木；张茂深；李桂莲,张茂深在阴阳界偶遇亡妻李桂莲，鬼头倪木归来发现张茂深，假意款待后带其返回阳间，嘱托保全李桂莲尸身以待百日还阳。,llm
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,2,【第三场】,【第三场】,夫妻重逢,亲情,1,倪木；张茂深；李桂莲,张茂深在阴阳界偶遇亡妻李桂莲，鬼头倪木归来发现张茂深，假意款待后带其返回阳间，嘱托保全李桂莲尸身以待百日还阳。,llm
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,2,【第三场】,【第三场】,欺骗与阴谋,权谋,1,倪木；张茂深；李桂莲,张茂深在阴阳界偶遇亡妻李桂莲，鬼头倪木归来发现张茂深，假意款待后带其返回阳间，嘱托保全李桂莲尸身以待百日还阳。,llm
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,2,【第三场】,【第三场】,还阳重生,还阳重生,1,倪木；张茂深；李桂莲,张茂深在阴阳界偶遇亡妻李桂莲，鬼头倪木归来发现张茂深，假意款待后带其返回阳间，嘱托保全李桂莲尸身以待百日还阳。,llm
