doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,王宝钏,薛平贵,协助,10,协助；对话；试探,王宝钏命丫鬟取银米周济薛平贵。,llm_refined,0.95
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,门官,游人丁,对抗,10,对抗；对话,门官以年纪大为由拒绝游人丁进入,llm_refined,0.9
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,薛平贵,王宝钏,汇报,8,对话；汇报,薛平贵向王宝钏说明自己身份和处境。,llm_refined,0.85
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,丫鬟,王宝钏,协助,7,协助；对话,丫鬟听从王宝钏吩咐，唤醒薛平贵并取银米。,llm_refined,0.9
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,王宝钏,丫鬟,命令,7,对话,"丫鬟,我闷坐花园,哪里玩耍才好?",llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,门官,薛平贵,对抗,6,对抗；对话,门官说‘胆大花郎哪里行？’并驱赶薛平贵,llm_refined,0.9
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,薛平贵,门官,对抗,5,对抗；对话,薛平贵坚持‘偏要进去’,llm_refined,0.85
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,游人丙,游人丁,对话,4,对话,"秋饮黄花酒,",llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,游人乙,游人丙,对话,4,对话,夏赏绿荷池。,llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,游人甲,游人乙,对话,4,对话,"春游芳草地,",llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,游人丁,薛平贵,对话,3,对话；试探,剃头的等着。,llm_refined,0.7
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,丫鬟,薛平贵,对话,2,对话,遵命。花郎醒来。,llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,四游人,游人甲,对话,2,对话,"请了。今有王相府,高搭彩楼,抛球招婿。你我前去走走,请了请了。",llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,月老,王宝钏,协助,2,协助；对话,彩球付于薛平郎,llm_refined,0.85
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,游人丁,四游人,对话,2,对话,冬吟白雪诗。,llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,王宝钏,月老,提及,2,对话；提及,"回府去怎对二爹娘?姻缘本是月老掌,岂由奴家作主张。",llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,四游人,王宝钏,对话,1,对话,远远三姐来也。,llm_refined,0.7
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,月老,门官,对话,1,对话,这旁来了一仙翁。,llm_refined,0.7
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,游人丁,游人甲,对话,1,对话,"与你两百钱,卖于我吧。",llm_refined,0.7
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,薛平贵,丫鬟,对话,1,对话,"原来丫鬟姐,唤我何事?",llm_refined,0.7
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,薛平贵,月老,对话,1,对话,不好了!,llm_refined,0.7
pdf_01000000__01003012___c2beeb2822,彩楼配,01000000,1000000,《戏考》,《戏考》（1000000）,01003012,彩楼配,薛平贵,游人丁,对话,1,对话,在这里。,llm_refined,0.7
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,张茂深,李桂莲,对抗,10,协助；同场共现；对抗；对话；提及；试探,你是我妻李桂莲?打鬼打鬼!,llm_refined,0.9
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,李桂莲,张茂深,提及,9,劝阻；对话；提及；试探,"哦,你是我夫张茂深。",llm_refined,0.8
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,张茂深,店家,对话,8,命令；对话；提及,请问店家尊姓?,llm_refined,0.7
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,店家,张茂深,提及,7,告知；对话；提及,"哦,张茂深客人。",llm_refined,0.7
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,倪木,张茂深,命令,5,命令；对话,倪木让张茂深闭眼随其风走,llm_refined,0.6
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,张茂深,倪木,对话,5,对话,来到此地，贩卖绸缎为生。出来游玩，看见我妻你了。,llm_refined,0.6
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,倪木,李桂莲,命令,4,命令；对话,倪木让李桂莲与张茂深分别,llm_refined,0.5
pdf_01000000__01003015___7938d34c45,阴阳河,01000000,1000000,《戏考》,《戏考》（1000000）,01003015,阴阳河,李桂莲,倪木,对话,2,对话,不要紧的，把你藏在桌子底下。不要害怕。,llm_refined,0.4
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,二老军,薛礼,汇报,11,劝阻；同场共现；对话；汇报,告知薛礼周青等不敌安殿宝,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,张士贵,薛礼,评价,9,对话；提及；评价；试探,张士贵说‘些须小事，何足为奇’,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,薛礼,二老军,命令,7,命令；对话,喝问二老军，并决定出战,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,安殿宝,何宗宪,对抗,5,对抗；对话,安殿宝审问何宗宪，识破其假充薛礼，下令绑缚待斩。,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,安殿宝,薛礼,对抗,5,同场共现；对抗,"来,将他二人绑在后面,拿住薛礼一齐开刀。押下去。",llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,张士贵,中军,命令,5,命令；对话,来，将他捆绑起来,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,张志龙,何宗宪,同场共现,5,同场共现；对话,（四下手押张志龙、何宗宪同上。）,stage_direction,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,薛礼,张士贵,汇报,5,对话；汇报,小人有何德能，敢劳总爷过营探病,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,众伙头军,薛礼,协助,4,协助；对话,众伙头军唤醒昏迷的薛礼，并告知安殿宝已被枪挑。,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,何宗宪,张志龙,协助,4,协助；对话,二人被俘后商议应对，何宗宪称张志龙为'大舅子'。,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,周青,张士贵,对抗,4,对抗；对话,站下些,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,薛礼,安殿宝,汇报,4,对抗；提及；汇报,启禀总爷：小人枪挑安殿宝，得来独木关，总爷查点。,mention,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,中军,众伙头军,对抗,3,,伙头军不听将令，将令箭拗断，暴打我一顿,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,中军,张士贵,对话,3,,打坏了，打坏了。,adjacency,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,何宗宪,安殿宝,对话,3,,大舅子!,adjacency,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,周青,众伙头军,命令,3,同场共现；命令；对话,周青提议众兄弟在高坡一望。,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,安殿宝,张志龙,对抗,3,对抗；对话,安殿宝审问张志龙，将其与何宗宪一同绑缚。,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,二老军,安殿宝,提及,2,,"哎呀,薛爷吓,今有周青带领众家英雄,搭救二位少爷。那辽邦又出了个大将安殿宝,众家英雄不能取胜,因尔如此。",mention,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,周青,安殿宝,对抗,2,对抗；提及,会阵，同开打,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,周青,薛礼,对话,2,,站下些。,adjacency,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,安殿宝,龙套,同场共现,2,,（四龙套同上，安殿宝上。）,stage_direction,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,张士贵,何宗宪,命令,2,命令；对话,张士贵决定将薛礼之功记在何宗宪名下,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,张士贵,周青,对话,2,,吓，众位英雄对薛礼言讲，就说本帅过营探病。,adjacency,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,薛礼,众伙头军,汇报,2,对话；汇报,薛礼向众贤弟询问安殿宝下落。,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,薛礼,周青,对话,2,,在月下惊碎了英雄虎胆，,adjacency,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,龙套,安殿宝,同场共现,2,,（四龙套同上，安殿宝上。）,stage_direction,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,众人,龙套,同场共现,1,,（四龙套同上，张士贵上，同进关，众人同下。）,stage_direction,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,众伙头军,张士贵,对话,1,,不晓得什么张总爷。,adjacency,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,何宗宪,张士贵,对话,1,,我二人吃了苦了。,adjacency,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,何宗宪,薛礼,提及,1,,俺乃白袍薛礼。,mention,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,安殿宝,周青,对抗,1,,安殿宝打周青,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,张士贵,龙套,对话,1,,前去通报：说张总爷来了。,adjacency,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,张志龙,安殿宝,对话,1,,"俺乃张士贵之子,名叫张志龙是也。",adjacency,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,蓝天弼,周青,对抗,1,,双方开打,llm,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,龙套,众人,同场共现,1,,（四龙套同上，张士贵上，同进关，众人同下。）,stage_direction,
pdf_01000000__01003017___51aaa5bf95,独木关,01000000,1000000,《戏考》,《戏考》（1000000）,01003017,独木关,龙套,众伙头军,对话,1,,张总爷来了。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,曹操,穆顺,汇报,46,对抗；对话；提及；汇报,适才夏侯渊报道，穆顺出宫，赶往伏相府而去。唔唔唔，必有别情！,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,穆顺,曹操,对抗,41,命令；对抗；对话；提及,穆顺以药名暗讽曹操为奸虫，并公开承认搬兵灭曹,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,华歆,曹操,协助,25,协助；对话；建议,华歆提醒曹操穆顺发内有奸，并执行剿灭伏相府命令,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,曹操,华歆,命令,19,同场共现；命令；对话,"华歆过来!命你将那伏相府满门杀死,速报我知!",llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,华歆,伏后,汇报,17,同场共现；对抗；对话；提及；汇报,"伏后还有两个儿子,现在宫中,日后长大成人,定报弑母之仇,丞相须要再思吓,再想!",mention,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,汉献帝,曹操,对抗,14,命令；对抗；对话；评价,汉献帝拒绝立后并斥责曹操,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,曹操,汉献帝,汇报,13,对抗；对话；汇报,"启万岁:外有两处烟尘未扫,乃是吾朝之后患",llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,曹操,伏后,命令,10,命令；对抗；对话；提及,曹操下令‘乱棍打死’伏后,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,汉献帝,穆顺,命令,9,同场共现；命令；对话；提及,汉献帝命穆顺送血诏搬兵,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,司马懿,曹操,同场共现,8,劝阻；同场共现；对话,（八校尉、司马懿、华歆、曹操同上。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,汉献帝,二皇子,命令,8,同场共现；命令；对话,"汉献帝说'随定为父,寻找你母去'",llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,汉献帝,伏后,命令,8,倾诉；同场共现；命令；对话,内侍摆驾回宫廷，见了梓童说分明。伏后 （白） 妾妃见驾，万岁！汉献帝 （白） 平身。赐座！伏后 （白） 万万岁！谢坐。汉献帝 （白） 咳！可恼呀可恼！伏后 （白,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,穆顺,汉献帝,对话,8,对话；承诺,万岁!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,曹妃,汉献帝,对话,7,劝阻；对话,咳!真乃可恼!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,二皇子,曹妃,对抗,6,同场共现；对抗；对话,二皇子骂曹妃'放屁!谁是你的儿',llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,伏后,汉献帝,命令,6,命令；对话；建议；提及,既然如此，万岁何不写下血诏，搬请各路诸侯，共灭逆贼，以安社稷。汉献帝 （白） 此计甚好，看白绫伺侯！（西皮导板） 奸贼金殿行霸道，（西皮原板） 刺杀孤皇为哪条？,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,汉献帝,曹妃,命令,6,劝阻；命令；对话,内侍摆驾回宫廷，见了梓童说分明。伏后 （白） 妾妃见驾，万岁！汉献帝 （白） 平身。赐座！伏后 （白） 万万岁！谢坐。汉献帝 （白） 咳！可恼呀可恼！伏后 （白,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,华歆,穆顺,提及,5,对话；提及,丞相。那厢穆顺来了！,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,张辽,曹操,协助,5,协助；对话,张辽提议推倒龙床扶保曹操登基,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,曹操,二皇子,对抗,5,,曹操下令毒杀二皇子,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,曹操,司马懿,命令,5,命令；对话,"搭下去。 司马懿听令:带领二十万雄兵,大下江南!",mention,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,荀攸,张辽,对话,5,劝阻；对话,"吓,张将军相邀,所为何事?",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,伏后,华歆,对话,4,哀求；对话,"转身哀告求华卿,伏乞饶恕一线恩!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,伏后,穆顺,命令,4,交付；命令；对话,"我看穆顺忠心耿耿,何不命他前去搬兵。",mention,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,曹妃,华歆,同场共现,4,劝阻；同场共现,（华歆下，华歆拉伏后、二皇子同上，伏后跌，二皇子同倒。华歆欲杀伏后。曹妃暗上，摇手。华歆拉伏后同下。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,曹操,张辽,命令,4,命令；对话,曹操斥责张辽‘休要胡说’,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,二皇子,伏后,同场共现,3,,（四太监引二皇子、伏后、汉献帝同上。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,二皇子,华歆,同场共现,3,同场共现；提及,（二皇子、伏后同下。华歆上。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,华歆,荀攸,对抗,3,对抗；对话,华歆骂荀攸‘老而不死是为贼’,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,夏侯渊,曹操,汇报,3,,夏侯渊决定报与曹丞相知道,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,夏侯渊,穆顺,提及,3,,唔！穆顺出宫，竟往伏相府而去，其中定有奸诈！,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,曹操,曹植,命令,3,命令；对话,曹操让曹植拜贾诩为师，授吏部之职,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,二皇子,曹操,对话,2,,待我两人向前。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,伏后,曹妃,提及,2,对话；提及,风吹玉珮响，曹妃 （念） 明月照纱窗。,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,伏后,曹操,提及,2,对话；提及,万岁，“曹”什么吓？汉献帝 （白） 适才曹操带剑上殿，（汉献帝洒泪。）,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,司马懿,伏后,命令,2,命令；对话,"伏后不必跪埃尘,为臣怎敢欺当今。官卑职小难救命,那厢恳求姓华人!",mention,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,司马懿,华歆,同场共现,2,同场共现；对话,（八校尉、司马懿、华歆、曹操同上。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,四大铠,夏侯渊,对话,2,,是穆公公。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,夏侯渊,四大铠,对话,2,,且住，适才何人打此经过？,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,太监,汉献帝,对话,2,,"万岁,大事不好了!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,曹妃,伏后,同场共现,2,,（四宫女引曹妃、伏后同上。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,曹操,文聘,对话,2,,还有两处烟尘未灭!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,曹操,荀攸,评价,2,,曹操说‘这老儿欲效荀彧之故事耳’,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,曹操,院子,对话,2,,"嘿嘿,这老儿欲效荀彧之故事耳!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,汉献帝,太监,对话,2,,曹孟德起谋意令人可恨，,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,穆顺,华歆,对话,2,,适才去至伏相府中，将吾主娘娘情由，告诉一番，朝内诸事，托他照应，谅必大事无妨。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,穆顺,院子,对话,2,对话；试探,来此已是相府，门上哪位在？,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,贾诩,张辽,对话,2,,"来得匆匆,望张将军恕罪。",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,院子,曹操,对话,2,,"报:荀攸尚书回府,口吐鲜血而亡!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,二旗牌,张辽,对话,1,,有。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,二皇子,汉献帝,对话,1,,"被那华歆,仗剑拉出宫门去了!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,伏后,司马懿,对话,1,,"缓步向前忙跪定,搭救哀家命残生!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,伏完,穆顺,同场共现,1,,（穆顺、伏完自两边分下。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,众人,华歆,对话,1,,好杀吓杀吓!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,华散,曹操,对话,1,,赏他个全尸。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,华歆,文聘,对话,1,,丞相!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,华歆,曹妃,对话,1,,得令!,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,华歆,汉献帝,对话,1,,"放也在丞相,杀也在丞相,有道是“放虎容易擒虎难”吓!",adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,华歆,贾诩,对话,1,,华歆。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,夏侯渊,司马懿,对话,1,,夏侯渊。,adjacency,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,太监,华歆,提及,1,,华歆带剑进宫!,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,张辽,二旗牌,命令,1,,"待众位大人到此,速报吾知!",llm,
