doc_id,source_file,source_path,relative_path,batch_id,scene_index,scene,line_no,row_type,line_category,speaker,cue,text,raw_line
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,173,narration,narration,,,休把孤当作了放箭之人。,休把孤当作了放箭之人。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,175,dialogue,dialogue,杨延昭,白,哦。,杨延昭 （白） 哦。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,177,dialogue,dialogue,,二黄摇板,八千岁驾临门恕臣有病，,（二黄摇板） 八千岁驾临门恕臣有病，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,179,dialogue,dialogue,,白,宗保，,（白） 宗保，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,181,dialogue,dialogue,,二黄摇板,宗保儿上前去替父参君。,（二黄摇板） 宗保儿上前去替父参君。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,183,dialogue,dialogue,杨宗保,白,参见千岁。,杨宗保 （白） 参见千岁。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,185,dialogue,dialogue,赵德芳,白,平身。,赵德芳 （白） 平身。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,187,dialogue,dialogue,杨宗保,白,千千岁。,杨宗保 （白） 千千岁。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,189,dialogue,dialogue,赵德芳,白,赐坐。,赵德芳 （白） 赐坐。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,191,dialogue,dialogue,杨宗保,白,谢坐。,杨宗保 （白） 谢坐。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,193,dialogue,dialogue,赵德芳,白,哎，御妹夫，这病体从何而起？,赵德芳 （白） 哎，御妹夫，这病体从何而起？
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,195,dialogue,dialogue,杨延昭,白,哎，,杨延昭 （白） 哎，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,197,dialogue,dialogue,,哭,贤爷吓！,（哭） 贤爷吓！
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,199,dialogue,dialogue,,二黄慢板,自那日朝驾归安然睡定，,（二黄慢板） 自那日朝驾归安然睡定，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,201,narration,narration,,,三更时梦见了年迈爹尊。,三更时梦见了年迈爹尊。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,203,narration,narration,,,臣前番命孟良尸骸搬请，,臣前番命孟良尸骸搬请，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,205,narration,narration,,,尽都是萧天佐弄假成真。,尽都是萧天佐弄假成真。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,207,narration,narration,,,真尸骨在北国洪洋洞，,真尸骨在北国洪洋洞，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,209,narration,narration,,,望乡台第三层那才是真。,望乡台第三层那才是真。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,211,narration,narration,,,二次里命孟良番营来进，,二次里命孟良番营来进，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,213,narration,narration,,,又只见焦克明他私自后跟。,又只见焦克明他私自后跟。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,215,narration,narration,,,老军报他二人在洪羊洞丧命，,老军报他二人在洪羊洞丧命，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,217,narration,narration,,,去了我左右膀难以飞行。,去了我左右膀难以飞行。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,219,narration,narration,,,为此事终日里忧成此病，,为此事终日里忧成此病，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,221,narration,narration,,,因此上臣的病重加十分，千岁爷吓！,因此上臣的病重加十分，千岁爷吓！
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,223,narration,narration,,,"<table><tr><td>赵德芳</td><td>(二黄原板)</td><td>御妹夫休得要珠泪淋淋,哪有个人死后又能复生。叫宗保到后堂急忙相请,请出了儿的母与祖母娘亲。</td></tr><tr><td colspan=""3"">(赵德芳下。)</td></tr><tr><td>杨宗保</td><td>(白)</td><td>有请祖母、娘亲。</td></tr><tr><td colspan=""3"">(佘太君、柴夫人同上。)</td></tr><tr><td>佘太君</td><td>(二黄摇板)</td><td>听说宗保一声请,</td></tr><tr><td>柴夫人</td><td>(二黄摇板)</td><td>急忙上前问分明。</td></tr><tr><td>佘太君</td><td>(白)</td><td>我儿醒来。</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>耳边厢又听得有人声音,</td></tr><tr><td></td><td>(哭)</td><td>娘吓!</td></tr><tr><td></td><td>(二黄摇板)</td><td>猛抬头又只见年迈娘亲。老娘亲所生我兄弟七个,到如今白发人反送了儿黑发的身,儿的娘吓,好不伤情!</td></tr><tr><td>柴夫人</td><td>(哭)</td><td>哎呀!</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>柴夫人近前来夫有话论,必须要早晚间侍奉娘亲。</td></tr><tr><td>杨宗保</td><td>(哭)</td><td>爹爹吓!</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>宗保儿跪床前听父教训:必须要秉忠心扶保乾坤。柴夫人,宗保儿,将我搀定,杨延昭离病床叩谢龙恩。再不能与我主把狼烟扫尽,再不能与我主在那万马军营。叩罢头抽身起站立不稳,</td></tr><tr><td colspan=""3"">(四鬼同上。)</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>我面前站定了许多鬼魂。焦克明在一旁心怀愤愤,那孟、孟、孟佩仓笑嘻嘻,拱手相迎。小岳胜在一旁威风凛凛,啊,</td></tr><tr><td></td><td>(白)</td><td rowspan=""2"">猛抬头又只见去世爹尊。老爹爹在阴曹慢慢相等,等候了你六郎儿一路同行。叩罢头来抽身起心血上奔,</td></tr><tr><td></td><td>(二黄摇板)</td></tr><tr><td colspan=""3"">(杨延昭吐,三吐。)</td></tr><tr><td>佘太君</td><td>(白)</td><td>保重了。</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>无常到万事休去见先人。</td></tr><tr><td colspan=""3"">(杨延昭死,四鬼引杨延昭同下。佘太君、柴夫人、杨宗保同哭。赵德芳上。)</td></tr><tr><td>佘太君</td><td>(二黄摇板)</td><td>一见我儿丧了命,</td></tr><tr><td>柴夫人</td><td>(二黄摇板)</td><td>怎不叫人痛在心。</td></tr><tr><td>赵德芳</td><td>(二黄摇板)</td><td>劝太君休得要珠泪淋淋,这一付千斤担有我担承。急忙忙将老帐二堂摆定,</td></tr><tr><td colspan=""3"">(佘太君、柴夫人同下。)</td></tr><tr><td>赵德芳</td><td>(二黄摇板)</td><td>叫宗保随定孤去见当今。</td></tr><tr><td colspan=""3"">(赵德芳、杨宗保同下。)</td></tr><tr><td colspan=""3"">(完)</td></tr></table>","<table><tr><td>赵德芳</td><td>(二黄原板)</td><td>御妹夫休得要珠泪淋淋,哪有个人死后又能复生。叫宗保到后堂急忙相请,请出了儿的母与祖母娘亲。</td></tr><tr><td colspan=""3"">(赵德芳下。)</td></tr><tr><td>杨宗保</td><td>(白)</td><td>有请祖母、娘亲。</td></tr><tr><td colspan=""3"">(佘太君、柴夫人同上。)</td></tr><tr><td>佘太君</td><td>(二黄摇板)</td><td>听说宗保一声请,</td></tr><tr><td>柴夫人</td><td>(二黄摇板)</td><td>急忙上前问分明。</td></tr><tr><td>佘太君</td><td>(白)</td><td>我儿醒来。</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>耳边厢又听得有人声音,</td></tr><tr><td></td><td>(哭)</td><td>娘吓!</td></tr><tr><td></td><td>(二黄摇板)</td><td>猛抬头又只见年迈娘亲。老娘亲所生我兄弟七个,到如今白发人反送了儿黑发的身,儿的娘吓,好不伤情!</td></tr><tr><td>柴夫人</td><td>(哭)</td><td>哎呀!</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>柴夫人近前来夫有话论,必须要早晚间侍奉娘亲。</td></tr><tr><td>杨宗保</td><td>(哭)</td><td>爹爹吓!</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>宗保儿跪床前听父教训:必须要秉忠心扶保乾坤。柴夫人,宗保儿,将我搀定,杨延昭离病床叩谢龙恩。再不能与我主把狼烟扫尽,再不能与我主在那万马军营。叩罢头抽身起站立不稳,</td></tr><tr><td colspan=""3"">(四鬼同上。)</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>我面前站定了许多鬼魂。焦克明在一旁心怀愤愤,那孟、孟、孟佩仓笑嘻嘻,拱手相迎。小岳胜在一旁威风凛凛,啊,</td></tr><tr><td></td><td>(白)</td><td rowspan=""2"">猛抬头又只见去世爹尊。老爹爹在阴曹慢慢相等,等候了你六郎儿一路同行。叩罢头来抽身起心血上奔,</td></tr><tr><td></td><td>(二黄摇板)</td></tr><tr><td colspan=""3"">(杨延昭吐,三吐。)</td></tr><tr><td>佘太君</td><td>(白)</td><td>保重了。</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>无常到万事休去见先人。</td></tr><tr><td colspan=""3"">(杨延昭死,四鬼引杨延昭同下。佘太君、柴夫人、杨宗保同哭。赵德芳上。)</td></tr><tr><td>佘太君</td><td>(二黄摇板)</td><td>一见我儿丧了命,</td></tr><tr><td>柴夫人</td><td>(二黄摇板)</td><td>怎不叫人痛在心。</td></tr><tr><td>赵德芳</td><td>(二黄摇板)</td><td>劝太君休得要珠泪淋淋,这一付千斤担有我担承。急忙忙将老帐二堂摆定,</td></tr><tr><td colspan=""3"">(佘太君、柴夫人同下。)</td></tr><tr><td>赵德芳</td><td>(二黄摇板)</td><td>叫宗保随定孤去见当今。</td></tr><tr><td colspan=""3"">(赵德芳、杨宗保同下。)</td></tr><tr><td colspan=""3"">(完)</td></tr></table>"
