doc_id,doc_title,source_file,source_path,relative_path,batch_id,scene_index,scene,line_no,row_type,line_category,speaker,cue,perform_type,perform_subtype,action_tags,participants,text,raw_line
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,179,narration,narration,,,说明,,,吴惠泉；金氏,<table><tr><td>金氏</td><td>(白)</td><td>人卖草能值几何?自然是草卖人。</td></tr><tr><td>吴惠泉</td><td>(白)</td><td>卖的哪一个?</td></tr></table>,<table><tr><td>金氏</td><td>(白)</td><td>人卖草能值几何?自然是草卖人。</td></tr><tr><td>吴惠泉</td><td>(白)</td><td>卖的哪一个?</td></tr></table>
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,181,dialogue,dialogue,金氏,白,白,白,念白,金氏,卖的就是这个孩童。,金氏 （白） 卖的就是这个孩童。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,183,dialogue,dialogue,吴惠泉,白,白,白,念白,吴惠泉,这孩童是老妈妈什么人？,吴惠泉 （白） 这孩童是老妈妈什么人？
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,185,dialogue,dialogue,金氏,白,白,白,念白,金氏,乃是我的儿子。,金氏 （白） 乃是我的儿子。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,187,dialogue,dialogue,吴惠泉,白,白,白,念白,吴惠泉,多大年纪？,吴惠泉 （白） 多大年纪？
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,189,dialogue,dialogue,金氏,白,白,白,念白,金氏,一十三岁。,金氏 （白） 一十三岁。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,191,dialogue,dialogue,吴惠泉,白,白,白,念白,吴惠泉,老妈妈偌大年纪，哪有一十三岁的孩童？,吴惠泉 （白） 老妈妈偌大年纪，哪有一十三岁的孩童？
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,193,dialogue,dialogue,金氏,白,白,白,念白,金氏,他不是我的亲生儿子。,金氏 （白） 他不是我的亲生儿子。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,195,dialogue,dialogue,吴惠泉,白,白,白,念白,吴惠泉,哦，如此要卖多少银子？,吴惠泉 （白） 哦，如此要卖多少银子？
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,197,dialogue,dialogue,金氏,白,白,白,问；请；念白,金氏,请问客官，还是为子，还是为仆？,金氏 （白） 请问客官，还是为子，还是为仆？
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,199,dialogue,dialogue,吴惠泉,白,白,白,念白,吴惠泉,自然是为子。,吴惠泉 （白） 自然是为子。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,201,dialogue,dialogue,金氏,白,白,白,念白,金氏,既然是为子，我是要五十两银子。,金氏 （白） 既然是为子，我是要五十两银子。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,203,dialogue,dialogue,吴惠泉,白,白,白,念白,吴惠泉,如数付给。,吴惠泉 （白） 如数付给。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,205,stage_direction,stage_direction,,吴惠泉交银。,做,吴惠泉交银。,,吴惠泉,,（吴惠泉交银。）
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,207,dialogue,dialogue,吴惠泉,白,白,白,念白,吴惠泉,妈妈，这是五十两银子，你母子分别分别，我们要赶路了。,吴惠泉 （白） 妈妈，这是五十两银子，你母子分别分别，我们要赶路了。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,209,dialogue,dialogue,金氏,白,白,白,问；请；念白,金氏,是是是。请问客官家中，可有大娘？,金氏 （白） 是是是。请问客官家中，可有大娘？
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,211,dialogue,dialogue,吴惠泉,白,白,白,念白,吴惠泉,有大娘。,吴惠泉 （白） 有大娘。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,213,narration,narration,,,说明,,上；下；进；走；来；去；看；请；叫；道；打；拜；哭,吴惠泉；韩遇运；金氏,"<table><tr><td>金氏</td><td>(白)</td><td>回去拜上大娘,就说这个孩童,不是我所生,就是我抚养,当打者骂他几句,当骂者说他几句。</td></tr><tr><td>吴惠泉</td><td>(白)</td><td>是是。</td></tr><tr><td>金氏</td><td>(白)</td><td rowspan=""5"">天赐我儿,你去到那里,不同在为娘膝下。他那里打你,也要受了;他那里骂你,也要受了。为娘一言,你且听道:每日里必须要迟眠早起,切莫要贪玩耍孝顺父母。勤学业图上进休与人戏,莫要学在我处姣性顽皮。</td></tr><tr><td></td><td rowspan=""4"">(二黄摇板)</td></tr><tr><td></td></tr><tr><td></td></tr><tr><td></td></tr><tr><td></td><td>(白)</td><td>哎,儿吓!</td></tr><tr><td></td><td>(二黄摇板)</td><td rowspan=""2"">要相逢只除非南柯梦里,母亲请上,容孩儿一拜。</td></tr><tr><td>韩遇运</td><td>(白)</td></tr><tr><td></td><td>(二黄摇板)</td><td>好叫人止不住珠泪双滴。</td></tr><tr><td>吴惠泉</td><td>(白)</td><td>走了走了。</td></tr><tr><td colspan=""3"">(吴惠泉拉韩遇运同下。)</td></tr><tr><td>金氏</td><td>(哭板)</td><td>天赐,我儿,我的儿吓!</td></tr><tr><td></td><td>(二黄摇板)</td><td>我儿一去无踪影,霎时母子两离分。</td></tr><tr><td></td><td>(白)</td><td>哎呀,且住。我老糊涂了,我如今将他卖了,哪一个养我的老,送我的终?待我叫他回来。哎,客官请回来,我的儿子是不卖的!银子还了你!吓,客官请回来吓,我的儿子不卖的!银子还了你!哎吓,好银子!哎,好儿子!哦,看在银子份上,将他卖了,哎,儿吓!</td></tr><tr><td colspan=""3"">(金氏下。)</td></tr></table>","<table><tr><td>金氏</td><td>(白)</td><td>回去拜上大娘,就说这个孩童,不是我所生,就是我抚养,当打者骂他几句,当骂者说他几句。</td></tr><tr><td>吴惠泉</td><td>(白)</td><td>是是。</td></tr><tr><td>金氏</td><td>(白)</td><td rowspan=""5"">天赐我儿,你去到那里,不同在为娘膝下。他那里打你,也要受了;他那里骂你,也要受了。为娘一言,你且听道:每日里必须要迟眠早起,切莫要贪玩耍孝顺父母。勤学业图上进休与人戏,莫要学在我处姣性顽皮。</td></tr><tr><td></td><td rowspan=""4"">(二黄摇板)</td></tr><tr><td></td></tr><tr><td></td></tr><tr><td></td></tr><tr><td></td><td>(白)</td><td>哎,儿吓!</td></tr><tr><td></td><td>(二黄摇板)</td><td rowspan=""2"">要相逢只除非南柯梦里,母亲请上,容孩儿一拜。</td></tr><tr><td>韩遇运</td><td>(白)</td></tr><tr><td></td><td>(二黄摇板)</td><td>好叫人止不住珠泪双滴。</td></tr><tr><td>吴惠泉</td><td>(白)</td><td>走了走了。</td></tr><tr><td colspan=""3"">(吴惠泉拉韩遇运同下。)</td></tr><tr><td>金氏</td><td>(哭板)</td><td>天赐,我儿,我的儿吓!</td></tr><tr><td></td><td>(二黄摇板)</td><td>我儿一去无踪影,霎时母子两离分。</td></tr><tr><td></td><td>(白)</td><td>哎呀,且住。我老糊涂了,我如今将他卖了,哪一个养我的老,送我的终?待我叫他回来。哎,客官请回来,我的儿子是不卖的!银子还了你!吓,客官请回来吓,我的儿子不卖的!银子还了你!哎吓,好银子!哎,好儿子!哦,看在银子份上,将他卖了,哎,儿吓!</td></tr><tr><td colspan=""3"">(金氏下。)</td></tr></table>"
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,215,narration,narration,,,说明,,,【第六场】,# 【第六场】,# 【第六场】
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,217,stage_direction,stage_direction,,韩廷凤上。,做,韩廷凤上。,上,韩廷凤,,（韩廷凤上。）
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,219,dialogue,dialogue,韩廷凤,二黄摇板,唱,二黄摇板,去；叹,韩廷凤,叹光阴去不归无限烦闷，,韩廷凤 （二黄摇板） 叹光阴去不归无限烦闷，
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,221,narration,narration,,,说明,,,似觉得人已老两鬓如银,似觉得人已老两鬓如银。,似觉得人已老两鬓如银。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,223,narration,narration,,,说明,,看,清闲时看古书身体发困,清闲时看古书身体发困，,清闲时看古书身体发困，
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,225,narration,narration,,,说明,,,哎,哎！,哎！
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,227,stage_direction,stage_direction,,二黄摇板,做,二黄摇板,,二黄,,（二黄摇板）
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,229,stage_direction,stage_direction,,吴惠泉、韩遇运同上。,做,吴惠泉、韩遇运同上。,上,吴惠泉；韩遇运,,（吴惠泉、韩遇运同上。）
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,231,dialogue,dialogue,吴惠泉,二黄摇板,唱,二黄摇板,上；看,吴惠泉,一路上看青山绿水长流，,吴惠泉 （二黄摇板） 一路上看青山绿水长流，
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,233,narration,narration,,,说明,,,将此子献与他方遂心头,将此子献与他方遂心头。,将此子献与他方遂心头。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,235,narration,narration,,,说明,,来,小相公；来此以是；少站片时,小相公，来此以是，少站片时。,小相公，来此以是，少站片时。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,237,dialogue,dialogue,韩遇运,白,白,白,念白,韩遇运,是。,韩遇运 （白） 是。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,239,dialogue,dialogue,吴惠泉,白,白,白,念白,吴惠泉,参见大老爷。,吴惠泉 （白） 参见大老爷。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,241,dialogue,dialogue,韩廷凤,白,白,白,来；请；坐；念白,韩廷凤,吴相公回来了，请坐请坐。,韩廷凤 （白） 吴相公回来了，请坐请坐。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,243,dialogue,dialogue,吴惠泉,白,白,白,坐；念白,吴惠泉,谢坐。,吴惠泉 （白） 谢坐。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,245,dialogue,dialogue,韩廷凤,白,白,白,收；念白,韩廷凤,闻你成都收账，可曾收齐？,韩廷凤 （白） 闻你成都收账，可曾收齐？
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,247,dialogue,dialogue,吴惠泉,白,白,白,念白,吴惠泉,大账已完，小账所欠些微。,吴惠泉 （白） 大账已完，小账所欠些微。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,249,dialogue,dialogue,韩廷凤,白,白,白,念白,韩廷凤,发财了！,韩廷凤 （白） 发财了！
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,251,dialogue,dialogue,吴惠泉,白,白,白,念白,吴惠泉,托老爷的洪福。告便。,吴惠泉 （白） 托老爷的洪福。告便。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,253,dialogue,dialogue,韩廷凤,白,白,白,请；念白,韩廷凤,请。,韩廷凤 （白） 请。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,255,dialogue,dialogue,吴惠泉,白,白,白,来；念白,吴惠泉,小相公随我来。,吴惠泉 （白） 小相公随我来。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,257,dialogue,dialogue,韩遇运,白,白,白,念白,韩遇运,是。,韩遇运 （白） 是。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,259,dialogue,dialogue,吴惠泉,白,白,白,来；念白,吴惠泉,过来见过大老爷。,吴惠泉 （白） 过来见过大老爷。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,261,dialogue,dialogue,韩遇运,白,白,白,念白,韩遇运,参见大老爷。,韩遇运 （白） 参见大老爷。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,263,dialogue,dialogue,韩廷凤,白,白,白,下；坐；念白,韩廷凤,罢了，罢了。一旁坐下。,韩廷凤 （白） 罢了，罢了。一旁坐下。
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,265,dialogue,dialogue,韩遇运,白,白,白,坐；念白,韩遇运,大老爷在此，哪有晚生坐位？,韩遇运 （白） 大老爷在此，哪有晚生坐位？
pdf_01000000__01001009___abd1be1808,硃砂痣,01001009_硃砂痣.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001009_硃砂痣.pdf,01000000/01001009_硃砂痣.pdf,33346438-2940-4c01-ba70-6dc00da87058,0,序幕/前置内容,267,dialogue,dialogue,韩廷凤,白,白,白,下；叫；坐；念白,韩廷凤,叫你坐，只管坐下。,韩廷凤 （白） 叫你坐，只管坐下。
